,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HO_CNT,PY_SUM,PR_SUM,PY_10U,PY_10,PY_20,PY_30,PY_40,PY_50O,PR_05U,PR_05,PR_1,PR_2,PR_3,PR_4,PR_5,PR_6,PR_7_O,latitude,longitude
40310,울산광역시,31,북구,31200,360,6508.0,18440000000.0,0,360,0,0,0,0,60,300,0,0,0,0,0,0,0,35.63533027737379,129.32606702984137
40806,울산광역시,31,남구,31140,142,4060.0,23840000000.0,0,45,37,60,0,0,0,45,37,60,0,0,0,0,0,35.54593983441185,129.25620692762877
40807,울산광역시,31,남구,31140,268,8516.0,49356000000.0,0,0,160,0,108,0,0,0,166,102,0,0,0,0,0,35.54236857891622,129.33666332642989
40808,울산광역시,31,남구,31140,110,2538.0,11320000000.0,0,0,110,0,0,0,0,37,73,0,0,0,0,0,0,35.52930796976628,129.294542602127
40809,울산광역시,31,동구,31170,154,3175.0,9851000000.0,0,88,66,0,0,0,23,131,0,0,0,0,0,0,0,35.54127774497858,129.43149280882335
40810,울산광역시,31,동구,31170,40,994.0,2556000000.0,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,35.501676898691585,129.42637893125482
40811,울산광역시,31,동구,31170,52,1335.0,8049000000.0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,35.515195077790416,129.42661854448056
40812,울산광역시,31,동구,31170,210,3419.0,12880000000.0,0,210,0,0,0,0,0,210,0,0,0,0,0,0,0,35.49547252334355,129.41745103729946
40813,울산광역시,31,북구,31200,160,4434.0,26264000000.0,0,0,96,64,0,0,0,0,160,0,0,0,0,0,0,35.6422447813782,129.3526840798016
40814,울산광역시,31,북구,31200,170,2567.0,7862000000.0,0,170,0,0,0,0,96,74,0,0,0,0,0,0,0,35.531855489861876,129.38942068992193
40815,울산광역시,31,북구,31200,460,10116.0,52768000000.0,0,222,238,0,0,0,0,124,336,0,0,0,0,0,0,35.52821236740425,129.39266583963877
40816,울산광역시,31,울주군,31710,120,2740.0,8440000000.0,0,0,120,0,0,0,0,120,0,0,0,0,0,0,0,35.408620514193515,129.2848976516492
40817,울산광역시,31,울주군,31710,113,2475.0,5837000000.0,0,56,57,0,0,0,56,57,0,0,0,0,0,0,0,35.41051667191357,129.27611894850108
40818,울산광역시,31,울주군,31710,210,5162.0,16422000000.0,0,90,90,0,30,0,18,162,30,0,0,0,0,0,0,35.49025478278308,129.2366000947714
40819,울산광역시,31,중구,31110,257,8035.0,66794000000.0,0,0,0,257,0,0,0,0,0,257,0,0,0,0,0,35.56209744987315,129.3458169805758
40820,울산광역시,31,중구,31110,48,1149.0,4028000000.0,0,0,40,8,0,0,0,40,8,0,0,0,0,0,0,35.57062242194847,129.30844800252336
41178,울산광역시,31,북구,31200,450,7532.0,18104000000.0,0,450,0,0,0,0,450,0,0,0,0,0,0,0,0,35.63444122195425,129.32494814272383
41179,울산광역시,31,울주군,31710,272,6118.0,20670000000.0,0,114,158,0,0,0,0,272,0,0,0,0,0,0,0,35.557039920705165,129.22880262312083
41180,울산광역시,31,울주군,31710,124,2704.0,7967000000.0,0,88,0,36,0,0,6,118,0,0,0,0,0,0,0,35.483343611177744,129.29380338069527
41181,울산광역시,31,울주군,31710,210,4708.0,14164000000.0,0,90,120,0,0,0,12,198,0,0,0,0,0,0,0,35.492057351385256,129.23662778212983
41332,울산광역시,31,동구,31170,116,3287.0,21024000000.0,0,0,72,44,0,0,0,18,54,44,0,0,0,0,0,35.52150355053132,129.4267304185992
41351,울산광역시,31,북구,31200,276,6655.0,30316000000.0,0,0,276,0,0,0,0,48,228,0,0,0,0,0,0,35.547566262610744,129.35550029531282
41377,울산광역시,31,중구,31110,116,3362.0,27710000000.0,0,0,70,46,0,0,0,0,10,106,0,0,0,0,0,35.56310934281303,129.33590527173183
41562,울산광역시,31,중구,31110,120,3070.0,11720000000.0,0,0,120,0,0,0,0,56,64,0,0,0,0,0,0,35.54908805761887,129.29927322949104
41622,울산광역시,31,남구,31140,24,427.0,1264000000.0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,35.54252698680691,129.3223282004723
41623,울산광역시,31,중구,31110,75,1214.0,3227000000.0,0,75,0,0,0,0,75,0,0,0,0,0,0,0,0,35.56038110957372,129.33806618708252
41624,울산광역시,31,중구,31110,337,7601.0,31267000000.0,0,267,0,70,0,0,0,267,70,0,0,0,0,0,0,35.55001311347914,129.29708216567374
41659,울산광역시,31,남구,31140,220,4986.0,26616000000.0,0,50,170,0,0,0,0,50,170,0,0,0,0,0,0,35.529909523996835,129.32212066060856
41683,울산광역시,31,동구,31170,30,531.0,1193000000.0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,35.541317052036746,129.4281848903038
41764,울산광역시,31,울주군,31710,120,1335.0,3400000000.0,0,120,0,0,0,0,120,0,0,0,0,0,0,0,0,35.557266193920526,129.1129776016289
41765,울산광역시,31,중구,31110,35,638.0,1880000000.0,0,35,0,0,0,0,14,21,0,0,0,0,0,0,0,35.549578503455436,129.33678326111382
41768,울산광역시,31,북구,31200,60,1305.0,6198000000.0,0,30,30,0,0,0,0,30,30,0,0,0,0,0,0,35.62904599262294,129.32375481103634
41862,울산광역시,31,중구,31110,276,4986.0,29814000000.0,0,276,0,0,0,0,0,36,240,0,0,0,0,0,0,35.55439994953722,129.30818370993904
41863,울산광역시,31,중구,31110,33,781.0,1593000000.0,0,6,27,0,0,0,22,11,0,0,0,0,0,0,0,35.55155156212161,129.32137369227365
41864,울산광역시,31,동구,31170,116,3314.0,18566000000.0,0,0,96,0,20,0,0,20,96,0,0,0,0,0,0,35.52149047784472,129.42783278845957
41865,울산광역시,31,중구,31110,275,7064.0,44603000000.0,0,0,275,0,0,0,0,0,275,0,0,0,0,0,0,35.55441193832108,129.30708083446652
41866,울산광역시,31,중구,31110,22,574.0,2368000000.0,0,0,21,1,0,0,0,4,18,0,0,0,0,0,0,35.55952886497349,129.33363944171532
41910,울산광역시,31,중구,31110,132,1710.0,5764000000.0,0,132,0,0,0,0,132,0,0,0,0,0,0,0,0,35.54997739504832,129.30039062262034
41911,울산광역시,31,동구,31170,39,1190.0,5145000000.0,0,0,26,0,13,0,0,0,39,0,0,0,0,0,0,35.487257472749754,129.42612351961225
41912,울산광역시,31,북구,31200,88,3300.0,19365000000.0,0,0,0,88,0,0,0,0,12,76,0,0,0,0,0,35.63260220302899,129.32823014810276
41913,울산광역시,31,울주군,31710,462,10362.0,35896000000.0,0,198,242,20,1,1,0,385,77,0,0,0,0,0,0,35.55885373885593,129.2277272338169
41914,울산광역시,31,울주군,31710,84,1317.0,5736000000.0,0,84,0,0,0,0,0,84,0,0,0,0,0,0,0,35.56856340712103,129.2477346530502
42210,울산광역시,31,북구,31200,95,2441.0,9879000000.0,0,0,95,0,0,0,0,15,80,0,0,0,0,0,0,35.58535560459042,129.3616557948106
42211,울산광역시,31,울주군,31710,115,2749.0,8415000000.0,0,0,115,0,0,0,0,115,0,0,0,0,0,0,0,35.56685209887289,129.23888205402213
42212,울산광역시,31,울주군,31710,60,1532.0,7998000000.0,0,0,60,0,0,0,0,2,58,0,0,0,0,0,0,35.551358961499425,129.2551886281298
42213,울산광역시,31,울주군,31710,134,2430.0,7396000000.0,0,134,0,0,0,0,12,122,0,0,0,0,0,0,0,35.55707368074692,129.225493784405
42214,울산광역시,31,울주군,31710,172,3455.0,5398000000.0,0,112,60,0,0,0,172,0,0,0,0,0,0,0,0,35.612627550141944,129.07179790452744
42215,울산광역시,31,울주군,31710,90,2312.0,13388000000.0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,0,35.56625888736775,129.1153087976742
42737,울산광역시,31,남구,31140,195,4052.0,22918000000.0,0,75,120,0,0,0,0,33,162,0,0,0,0,0,0,35.52899615686815,129.32320836233802
42738,울산광역시,31,남구,31140,52,1331.0,6799000000.0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,35.54680650906197,129.25952939842782
42739,울산광역시,31,남구,31140,55,1196.0,3293000000.0,0,0,55,0,0,0,0,55,0,0,0,0,0,0,0,35.53733598500664,129.3023917511841
42740,울산광역시,31,남구,31140,95,2251.0,5816000000.0,0,0,95,0,0,0,0,95,0,0,0,0,0,0,0,35.53003016124653,129.31109529058915
42741,울산광역시,31,남구,31140,292,10495.0,114991000000.0,0,0,107,113,72,0,0,0,0,107,11,117,57,0,0,35.52831149741806,129.303348273657
42742,울산광역시,31,남구,31140,39,998.0,4744000000.0,0,0,39,0,0,0,0,0,39,0,0,0,0,0,0,35.53721612205184,129.3134181594516
42743,울산광역시,31,남구,31140,204,7364.0,54225000000.0,0,0,65,65,65,9,0,0,65,62,68,7,0,2,0,35.545375450381464,129.30913972342697
42744,울산광역시,31,동구,31170,169,3065.0,12941000000.0,0,169,0,0,0,0,0,169,0,0,0,0,0,0,0,35.52774653708769,129.43235460078154
42745,울산광역시,31,동구,31170,90,1777.0,6202000000.0,0,50,40,0,0,0,0,90,0,0,0,0,0,0,0,35.5044326943105,129.42201829017836
42746,울산광역시,31,동구,31170,45,1207.0,5083000000.0,0,0,40,1,4,0,0,20,25,0,0,0,0,0,0,35.48994806029337,129.42727333463802
42747,울산광역시,31,북구,31200,142,5388.0,31712000000.0,0,0,0,140,0,2,0,0,20,120,0,2,0,0,0,35.63168876728878,129.3293191307212
42748,울산광역시,31,북구,31200,120,2664.0,7136000000.0,0,0,120,0,0,0,0,120,0,0,0,0,0,0,0,35.63587398777168,129.3580973889228
42749,울산광역시,31,북구,31200,72,1841.0,8296000000.0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,35.54757868211398,129.35439753469376
42750,울산광역시,31,울주군,31710,120,1723.0,2816000000.0,0,120,0,0,0,0,120,0,0,0,0,0,0,0,0,35.43363123131064,129.3062228226195
42751,울산광역시,31,중구,31110,71,1535.0,3289000000.0,2,37,32,0,0,0,42,29,0,0,0,0,0,0,0,35.551684202051504,129.3092425195142
42752,울산광역시,31,중구,31110,114,2921.0,15600000000.0,0,0,114,0,0,0,0,0,114,0,0,0,0,0,0,35.54912374462267,129.29596480760986
42753,울산광역시,31,중구,31110,72,1346.0,4251000000.0,0,58,14,0,0,0,6,66,0,0,0,0,0,0,0,35.55419459738002,129.32693249283577
43121,울산광역시,31,동구,31170,72,1845.0,7752000000.0,0,0,72,0,0,0,0,4,68,0,0,0,0,0,0,35.47837527976706,129.4149461470221
43122,울산광역시,31,동구,31170,106,2047.0,6504000000.0,0,72,34,0,0,0,12,94,0,0,0,0,0,0,0,35.48916399792775,129.41733999577812
43123,울산광역시,31,울주군,31710,35,632.0,782000000.0,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,35.61622297191401,129.0729499548151
43124,울산광역시,31,중구,31110,104,3806.0,14524000000.0,0,0,0,104,0,0,0,0,104,0,0,0,0,0,0,35.56496074156074,129.33152322495152
43202,울산광역시,31,울주군,31710,220,5068.0,31096000000.0,0,0,220,0,0,0,0,0,220,0,0,0,0,0,0,35.57223697828161,129.24117180970148
43240,울산광역시,31,북구,31200,265,5414.0,16825000000.0,0,175,90,0,0,0,12,253,0,0,0,0,0,0,0,35.6287512835924,129.35024803977234
43241,울산광역시,31,중구,31110,80,1446.0,3456000000.0,0,80,0,0,0,0,80,0,0,0,0,0,0,0,0,35.56581305711495,129.3359502511572
43466,울산광역시,31,북구,31200,156,5419.0,23610000000.0,0,0,0,156,0,0,0,0,156,0,0,0,0,0,0,35.58719548898506,129.3583764788894
43545,울산광역시,31,북구,31200,78,2405.0,14337000000.0,0,0,0,78,0,0,0,0,74,4,0,0,0,0,0,35.62810824071226,129.32705155657703
43546,울산광역시,31,북구,31200,108,2123.0,11178000000.0,0,54,54,0,0,0,0,54,54,0,0,0,0,0,0,35.58171318456498,129.36490430307214
43580,울산광역시,31,울주군,31710,144,3326.0,20424000000.0,0,0,144,0,0,0,0,0,144,0,0,0,0,0,0,35.566772308024575,129.24660356784523
43633,울산광역시,31,울주군,31710,150,3231.0,7894000000.0,0,60,90,0,0,0,60,90,0,0,0,0,0,0,0,35.40322456465197,129.2837108056492
43681,울산광역시,31,남구,31140,134,3444.0,16124000000.0,0,0,134,0,0,0,0,0,134,0,0,0,0,0,0,35.54241750123209,129.33225253036457
43682,울산광역시,31,울주군,31710,212,5575.0,19214000000.0,0,36,132,44,0,0,0,168,44,0,0,0,0,0,0,35.56070125183264,129.22334280649503
43711,울산광역시,31,남구,31140,131,3182.0,13748000000.0,0,35,78,18,0,0,0,61,70,0,0,0,0,0,0,35.520775429260496,129.3329965690623
43781,울산광역시,31,동구,31170,28,719.0,3080000000.0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,35.47572331623019,129.4104916622264
43873,울산광역시,31,중구,31110,240,3412.0,9320000000.0,0,240,0,0,0,0,240,0,0,0,0,0,0,0,0,35.564813490143784,129.3447592901622
43874,울산광역시,31,중구,31110,13,535.0,3364000000.0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,35.56203562209645,129.3513317908327
43875,울산광역시,31,중구,31110,53,1294.0,6315000000.0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0,35.547702322698086,129.34336989150418
43876,울산광역시,31,중구,31110,69,1633.0,5051000000.0,0,0,69,0,0,0,0,69,0,0,0,0,0,0,0,35.580146794525824,129.3439127430966
43877,울산광역시,31,동구,31170,227,4116.0,21698000000.0,0,227,0,0,0,0,0,227,0,0,0,0,0,0,0,35.51250450280225,129.42546836162649
